enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
3,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6345,JOW6345_1_2,Yes,Jowhar,Kulmis,Male,62,100-200 USD,150,The ${dist_lab} district government,Reverse response order,Between 45 minutes and one hour,Private health clinic,Reverse response order,Better,Reverse response order,15,7.5,No,,I would trust it completely,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 1 and 2 weeks,Somewhat likely,Main response order,Do not trust them at all,Reverse response order,Do not trust them at all,Reverse response order,,,,,,,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,6,Jowhar,,,Dir,Issa,,,
19,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6345,JOW6345_23_2,Yes,Jowhar,Buri,Female,31,100-200 USD,150,An aid agency,Main response order,More than one hour,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,Yes,No,No,No,200,,,,Somewhat willing,Reverse response order,No,,,,,,,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 1 and 2 weeks,Not likely at all,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,12,Banadir,,Between 3 and 5 years,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Barawan,,,
2,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6346,JOW6346_18_1,Yes,Jowhar,Kaamka baalburi,Female,34,50-100 USD,75,An aid agency,Reverse response order,More than one hour,Health clinic run by the district government,Main response order,Better,Main response order,7.5,3.75,Yes,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Don't know,Not likely at all,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,9,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Eylo (Sab-Eyle),,,
15,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6346,JOW6346_23_2,Yes,Jowhar,Baalguray,Female,30,Less than 50 USD,25,Don't know [DO NOT READ],Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Reverse response order,The same,Reverse response order,2.5,1.25,No,,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Not willing,Main response order,Yes,Other,Waxkhti kuma xidhna,1,Yes,"Yes, all women contribute",Main response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,Don't know,Somewhat likely,Main response order,Do not trust them at all,Main response order,Trust them somewhat,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them somewhat,Main response order,12,Other,Dhaxanley,Between 3 and 5 years,Rahanweyn - Mirifle,Eylo,,,
1,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6347,JOW6347_14_2,Yes,Jowhar,Hanti wadag,Male,18,50-100 USD,75,A private business or owner,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,Yes,No,No,,50,,,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 4 days and 1 week,Somewhat likely,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,7,Other,Dayniile,Between 5 and 10 years,Hawiye,Habar Gedir - Cayr,,,
6,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6347,JOW6347_16_2,Yes,Jowhar,Badacas,Male,25,100-200 USD,150,An NGO or charity,Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Once every month,,15,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,Between 1 and 2 weeks,Very likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,13,Afgooye,,More than 10 years,Hawiye,Murusade,,,
10,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6347,JOW6347_28_4,Yes,Jowhar,3aad,Male,43,50-100 USD,75,A private business or owner,Main response order,Between 30 and 45 minutes,Private health clinic,Main response order,Worse,Reverse response order,7.5,3.75,No,,I would trust it completely,Main response order,I would not trust it at all,Main response order,I would not trust it at all,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Very likely,Main response order,Do not trust them at all,Reverse response order,Do not trust them at all,Reverse response order,,,,,,,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,11,Balcad,,More than 10 years,Hawiye,Abgaal,,Abgaal - Other,Maxamed muuse
14,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7101,JOW7101_10_2,Yes,Jowhar,Daanyeray,Female,24,50-100 USD,75,An NGO or charity,Main response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,7.5,3.75,Yes,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Somewhat willing,Main response order,Yes,Once every month,,2,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Somewhat likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,7,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Eylo (Sab-Eyle),,,
6,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7101,JOW7101_14_1,Yes,Jowhar,Buula xaaji,Male,36,100-200 USD,150,A private business or owner,Main response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Other,2 biloodba mar,25,Yes,"No, women do not contribute",Reverse response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,Yes,Main response order,Between 2 weeks and 1 month,Not likely at all,Reverse response order,Do not trust them at all,Main response order,Do not trust them at all,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Do not trust them at all,Main response order,7,Other,Macakiya,Less than 1 year,Hawiye,Galjecel,,Caloofi,
17,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7101,JOW7101_15_3,Yes,Jowhar,Gooondo,Female,20,50-100 USD,75,The ${state_lab} state government,Reverse response order,Less than 10 minutes,Private health clinic,Main response order,Worse,Main response order,7.5,3.75,Yes,,I would not trust it at all,Main response order,I would trust it somewhat,Main response order,I would trust it somewhat,Main response order,No,No,No,No,,,,,Somewhat willing,Main response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 1 and 3 days,Very likely,Main response order,Do not trust them at all,Main response order,Trust them somewhat,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,10,Jowhar,,,Hawiye,Habar Gedir - Sacad,,,
15,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7102,JOW7102_15_1,Yes,Jowhar,Buulesheekh,Male,39,100-200 USD,150,A private business or owner,Reverse response order,Less than 10 minutes,Private health clinic,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it somewhat,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Once every month,,1,Yes,"Yes, but only some women contribute",Main response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Less than one day,Very likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,0,Jowhar,,,Refused to answer (DO NOT READ),,,,
19,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7102,JOW7102_25_1,Yes,Jowhar,Horseed,Female,45,Less than 50 USD,25,An aid agency,Main response order,Between 20 and 30 minutes,Private health clinic,Reverse response order,Better,Main response order,2.5,1.25,Yes,,I would trust it completely,Reverse response order,I would not trust it at all,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 1 and 2 weeks,Somewhat likely,Main response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,6,Jowhar,,,Refused to answer (DO NOT READ),,,,
17,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7102,JOW7102_26_1,Yes,Jowhar,Fanoole,Male,26,300-500 USD,400,The ${dist_lab} district government,Reverse response order,More than one hour,Health clinic run by the district government,Reverse response order,The same,Reverse response order,40,20,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it somewhat,Main response order,No,No,No,No,,,,,Somewhat willing,Main response order,Yes,Once every 12 months,,150,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 1 and 3 days,Very likely,Main response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,20,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
10,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW7102,JOW7102_29_1,Yes,Jowhar,Johwr somalia,Male,27,50-100 USD,75,An aid agency,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Reverse response order,Worse,Main response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Not willing,Reverse response order,Yes,Once every month,,10,No,"No, women do not contribute",Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,7,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Other marginalized clan,Walowayn,,
